start,end,text
0.0,2.0,ん
21.04,26.44,あっあっあっなんか絶対本聴取じゃないんだよなぁ
26.6,32.36,いやいいマジで異次元に環境いいぜこの なんか悪くね温室
32.36,36.44,あっあっ 変わんない
37.44,42.44,あ ノイズすごいよねぶっ壊れちゃったのかなぁ
49.44,51.44,ぶっ壊れなのこれ
51.44,53.44,ぶっ壊れなのこれ
54.44,56.44,あっあっあっあっ
57.44,59.44,ちょっと待てな
60.44,64.44,えなんかすげーノイズ ノイジーになっちゃった
65.44,68.44,あっあっあっあっどう
69.44,71.44,なんかノイズエグくない
72.44,75.44,いや音もうこれ以上マジ本当にできない
75.44,77.44,え壊れちゃったのかなぁ
82.44,87.44,もう今もう ミキサーのやつちょっと一回さ聞いていい俺の
87.44,92.44,あっあっあっあっミキサーのやつちょっと一回さ聞いていい俺の
92.44,95.44,あーなんか音質はいいんだよなぁ
96.44,100.44,音質いいのに多分ノイズが混ざっちゃってるね
101.44,105.44,音質いいのに多分ノイズが混ざっちゃってるね
105.44,107.44,壊れちゃったかなぁ
107.44,109.44,やってしまったか
110.44,112.44,なんか音質はいいんだよな
114.44,116.44,やべぇ
117.44,119.44,いや
120.44,123.44,ちっちゃくして声張るって相当なレベルだよ
123.44,126.44,今俺めちゃめちゃでかい声喋ってるからな
126.44,129.44,あっあっあっあっあっ
129.44,131.44,こういうレベルだぞもう
131.44,133.44,小さいでしょ
133.44,135.44,いや設定じゃない壊れちゃったのかな
136.44,138.44,ちっちゃいでしょ
144.44,146.44,ん
146.44,150.44,の
151.44,153.44,え
154.44,156.44,ああ
157.44,159.44,あっ
159.44,161.44,ちっちゃいでしょ
161.44,163.44,いや設定じゃなくて壊れちゃったのかな
165.44,167.44,あ、あ、あ、テステステステス
171.44,173.44,ちょっと待ってな
176.44,178.44,いや設定はもう完璧なはずなんだよ
180.44,182.44,えー新しいやつ
183.44,185.44,ダソクさんからもらったタスコも使うか
186.44,188.44,なんかでもデバイスとかまた入れ直すのが
188.44,190.44,手足りんだよな
193.44,195.44,これでノイズ走ってる?
198.44,200.44,これでノイズ走ってる?
200.44,202.44,ちっちゃいよね明らかにね
203.44,205.44,これでノイズ走ってる?
205.44,207.44,ちっちゃいよね明らかにね
214.44,216.44,うーん困っちゃったな
216.44,218.44,ちゃんとした人にやってもらったから
221.44,223.44,多分そうだよな音でかくするとノイズ走ってるから
223.44,225.44,ちっちゃくしても意味ないんだよね
226.44,228.44,マイクだけ上げても多分
231.44,233.44,いやプロにやってもらってるからね
233.44,235.44,ミスは絶対ないと思うんだよな
235.44,237.44,てか俺じゃ設定できねえから
239.44,241.44,サウンドの設定を開く
243.44,245.44,放送用マイクだろ
246.44,248.44,この辺は合ってるよな
252.44,254.44,マイクのファントムケーブルに何か絡まってない
254.44,256.44,ファントムケーブルってこんなこと?
256.44,258.44,絡まってないね
258.44,260.44,すごいきれいに整えられている
267.44,269.44,ちゃんとはまってるよな
273.44,275.44,いや相当今もめちゃめちゃでかい声で
275.44,277.44,喋ってるんだよ
281.44,283.44,いつものレジティアの時の
283.44,285.44,雑談とかだったら
285.44,287.44,聞こえないっしょ声が
289.44,291.44,雑談とかだったら聞こえないっしょ声が
293.44,295.44,雑談とかだったら聞こえないっしょ声が
299.44,301.44,ちょっと直すわ
301.44,303.44,配信ソフトは
303.44,305.44,今まで
305.44,307.44,半分だったのを
307.44,309.44,前回まで上げてるんだよね
309.44,311.44,直ってる?
311.44,313.44,半分だったのを前回まで上げてるんだよね
313.44,315.44,直ってる?
315.44,317.44,今直った?
321.44,323.44,今直った?
325.44,327.44,今マイクの目の前で
327.44,329.44,喋ってる
329.44,331.44,マイクの目の前で
331.44,333.44,口つけて喋ってるんだよね
333.44,335.44,これじゃ実況どころじゃねえんだよ
337.44,339.44,多分これ直ってるっしょ
339.44,341.44,今
341.44,343.44,多分これ直ってるっしょ
343.44,345.44,今
347.44,349.44,口の目の前にマイクがあるの
349.44,351.44,ひらいけん
351.44,353.44,雑談してるからさ
353.44,355.44,それだとしんどいんだよな
355.44,357.44,しんどいんだよな
359.44,361.44,いやちょっともうしばらく
361.44,363.44,色々な人に聞きながら検討してみるわ
365.44,367.44,そうするとさ
367.44,369.44,ゲーム音とのバランスもアダコーダになっちまうんだよ
375.44,377.44,オーディオインターフェースのファントム電源つける
377.44,379.44,何ファントム電源って
381.44,383.44,OBS側の設定で100%出力以上の音出す
383.44,385.44,出力以上の音出す
385.44,387.44,ちょっとそれいじってみる
387.44,389.44,ただそれでかくしたら結局
389.44,391.44,ノイズが走るだけなんだけどな
391.44,393.44,一応やってみるか
393.44,395.44,音声で
395.44,397.44,それどうやってやるの
397.44,399.44,OBS側の設定で
399.44,401.44,この人
401.44,403.44,教えて
403.44,405.44,マイクの音量デバイス
405.44,407.44,オーディオインターフェース
413.44,415.44,声が二重に聞こえる
415.44,417.44,間違えたやつつないでるのかな
417.44,419.44,いやちょっとさ
419.44,421.44,分かったこれみんなに聞いても意味ない
423.44,425.44,ちゃんとプロに聞くわ
425.44,427.44,多分これ
427.44,429.44,前もあったんだけどみんなに聞いても意味ない
429.44,431.44,ちょっと一回プロに聞いてくるわ
431.44,433.44,もちろん48Vのとこ
433.44,435.44,ボタン光ってる
439.44,441.44,一回ワンチャン配信だったら
441.44,443.44,音きれいなんじゃないかと思ったけど
443.44,445.44,多分無理だな
445.44,447.44,一回ワンチャン配信
447.44,449.44,前もあったよな
461.44,463.44,おやすみ
463.44,465.44,おやすみ
465.44,467.44,おやすみ
467.44,469.44,おやすみ
469.44,471.44,おやすみ
471.44,473.44,おやすみ
473.44,475.44,おやすみ
475.44,477.44,おやすみ
477.44,479.44,おやすみ
479.44,481.44,おやすみ
481.44,483.44,おやすみ
483.44,485.44,おやすみ
485.44,487.44,おやすみ
487.44,489.44,おやすみ
