start,end,text
0.0,2.74,お前のせいでもあるだろ チャンネルでどんどん割れをやるだろ
2.74,4.74,俺割れしてねーよ
4.74,6.74,割れしてねーよ なんかさそう
6.74,8.74,うっ
8.74,10.74,なんかさ そのー
10.74,12.74,あ やめとこう
12.74,14.74,あ 言おう なんかね そのー
14.74,16.740000000000002,たぶん
16.740000000000002,19.740000000000002,暗黒放送の掲示板になんか俺の情報みたいなのがまた書かれてて
19.740000000000002,21.740000000000002,その情報の一つに
21.740000000000002,23.740000000000002,堕胎に寛容みたいなの書いてあったらしくて
23.740000000000002,26.740000000000002,お前堕胎に寛容なんだってなーみたいな
26.740000000000002,28.740000000000002,LINEが来てたから 寛容じゃねーよバカが
28.740000000000002,30.740000000000002,お前死ねーよ
30.740000000000002,32.74,なんか俺がさ そのー
32.74,34.74,確かに その
34.74,36.74,ツアハスとかさ ミルさんとかかばった時期もあったけど
36.74,38.74,俺別に寛容ではないよ
38.74,40.74,そういう見方もあるんじゃないのかなっていう
40.74,42.74,そういう見方もあるだろ
42.74,44.74,っていう話をしただけなのに
48.74,50.74,堕胎に寛容っていう噂が流れてて すごい
50.74,52.74,良くない噂が流れてるみたいだから
52.74,54.74,それは否定しとくわ
54.74,56.74,その件に関して
56.74,58.74,何やろっかな今日
58.74,60.74,あんまやることなかったら
60.74,62.74,寝て 寝ね
62.74,64.74000000000001,なんか映画でも見よっかな
64.74000000000001,66.74000000000001,最近映画あんまりドンハマリしてるから
66.74000000000001,68.74000000000001,ドンハマリ ちょ鼻水がんできていい?
72.74000000000001,74.74000000000001,うわぁ伊勢はめっちゃかっこよかったなぁ
84.74,114.74,寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝て寝
115.72000000000001,117.72000000000001,よいしょ
119.60000000000001,121.60000000000001,なんか面白い映画教えてくんな、オレに
121.60000000000001,123.60000000000001,よいしょ
123.60000000000001,125.60000000000001,面白い映画
126.44000000000001,128.44,あっトイストーリー3面白いよな
128.44,130.44,あれめっちゃ面白いわ
136.72,138.72,カトリアって何
138.72,140.72,そんな映画あるの?マジで
140.72,142.72,なんかの再放送して
142.72,144.72,ほんとあれだな
144.72,146.72,木樹のようなやつがいるね
146.72,148.72,木樹のようなやつ
150.72,152.72,自分でやってくれ
152.72,154.72,樹木だ
154.72,156.72,樹木
156.72,158.72,なんか最近頑張って
158.72,160.72,実況撮ろうとしてるんだけどさ
160.72,162.72,全然発想が浮かばなくてさ
166.72,168.72,行き詰まってる
168.72,170.72,配信はやりたいこといっぱいあるんだけど
170.72,172.72,やりたいこといっぱいあるっていうか
172.72,174.72,いくらでもやれるんだけどさ
174.72,176.72,そうだねそういうときにやる必要ないんだよね
176.72,178.72,なんか燃え尽きちゃったのかな
178.72,180.72,いやまだまだ俺の実況に対する炎は
180.72,182.72,燃えてるんだけどね
182.72,184.72,実況に対する炎は
186.72,188.72,生意地の方が好きなんだろうな
190.72,192.72,うわーでも面白いんだよなー動画も
192.72,194.72,ただやっぱ重たいんだよなー
196.72,198.72,重たいんだよね
198.72,200.72,重たいんだよねー
200.72,202.72,6カテ制覇はやるよ
202.72,204.72,絶対
204.72,206.72,それぐらいしか今
206.72,208.72,なんか動画で
208.72,210.72,考えてるネタがないというか
210.72,212.72,一応ゲームの内容も決まってるし
212.72,214.72,ただ時間かかるんだよな
214.72,216.72,でも実況動画撮るのってね
216.72,218.72,めちゃくちゃ時間かかるんだよ
218.72,220.72,めちゃくちゃ
220.72,222.72,幕末寿司の新作について聞くこと
222.72,224.72,なんか新作あげたの見たい
224.72,226.72,何あげたの
226.72,228.72,マジ嘘でしょ
228.72,230.72,実況あげたの
230.72,232.72,FF7あげたの
232.72,234.72,嘘でしょ
236.72,238.72,マジで
238.72,240.72,シリーズもの
240.72,242.72,シリーズもの
244.72,246.72,ゴミだったの
246.72,248.72,他のやつに比べてってことでしょ
248.72,250.72,単発なんだ
250.72,252.72,生放送の切り抜きじゃなくて
252.72,254.72,生放送の切り抜きじゃなくて
256.72,258.72,実況あげたの
258.72,260.72,でもいいんじゃない
260.72,262.72,それぐらいが
262.72,264.72,本人たちが絶対
264.72,266.72,辛かったって
266.72,268.72,あのシステム
268.72,270.72,絶対500万再生を
270.72,272.72,目指さなきゃいけないシステム
272.72,274.72,あれかわいそうだったよな
274.72,276.72,今ぐらいの感じが絶対いいって
276.72,278.72,面白い実況撮れば伸びるし
278.72,280.72,あのクラスだったら
280.72,282.72,彼ら別格じゃんガチで
284.72,286.72,やつが来たの新作を真剣に
286.72,288.72,撮ってあげたら同じくらい伸びるよ
288.72,290.72,それまでは他の実況でさ
290.72,292.72,お茶濁していいよ
292.72,294.72,他にだってライバルいないじゃん今
