start,end,text
0.0,2.0,素直に生きようと私も
2.0,3.68,いやもう本人は一緒にしません
4.18,6.18,そこはもう分かってくれ
6.18,7.34,分かってくれ
8.32,10.32,ニコ生できません
10.32,11.8,今はちょっと夜だし
11.8,13.64,夜だからうるせえからさ
16.34,18.34,ゲームはこっちも使えます?
18.34,18.84,そうだよね
18.84,20.44,面白かった動画教えて
20.44,21.34,うーん
21.34,22.6,ゲーム放送したら殺す
22.6,23.1,いいな
23.72,25.72,そういう意気込みでいくわほんとに
26.72,29.72,じゃあ別に視聴者にあれやり言われたからとかじゃないよ
29.72,30.22,別に
30.22,31.72,別にないんですよ
31.72,33.72,そのやりたくもねえことやってもしょうがねえなみたいな
33.72,35.72,ただ本当にそういう理由
37.72,39.72,ユニが怠けた人?あそうなんだ
39.72,40.72,うーん
40.72,41.72,なるほどね
41.72,43.72,そんな情報は知らなかったな
43.72,45.72,まったく
45.72,47.72,最近あれだねニコ生見れてねえんだよなほんとに
51.72,53.72,うーんじゃあそうなんだよね
53.72,55.72,最近さ本当に話してなかったんだけどさ
55.72,57.72,本当にね俺12月にさ
57.72,59.72,本当に会社作ろうと思ってたよさ
59.72,61.72,マジで
61.72,63.72,ガチでね
63.72,65.72,それに向けて本当にね
65.72,67.72,すげえなもどかしいんだよねマジで
67.72,69.72,本当にさ
69.72,71.72,今まではさ本当に生放送命みたいなさ
71.72,73.72,そうそうそうそう
73.72,75.72,本当に
75.72,77.72,自分ね命の次に生放送が大事だったんだけどさ
77.72,79.72,そういうのができねえんだよな最近
79.72,81.72,よくねえよ
81.72,83.72,いいことなんかひとつもねえよ
83.72,85.72,俺ちょっと履歴書送っていいぞちゃんとな
85.72,87.72,履歴書送ればなんて
87.72,89.72,俺がちゃんと採用するかしなきゃ
89.72,91.72,3億たまってねえよ3億
91.72,93.72,3億たまってたら
93.72,95.72,会社なんか作るなんて
95.72,97.72,気にならねえだろどう考えても
99.72,101.72,ビルディング買うわビルディング
101.72,103.72,1億ぐらいで
103.72,105.72,アニメーション会社が
105.72,107.72,そういう専門的な
107.72,109.72,かっこいいそんな会社ねえや
109.72,111.72,かっこいい会社ありません
111.72,113.72,タンカー買って
113.72,115.72,マグロ釣ろう
115.72,117.72,手堅いよなやっぱそういうさ
117.72,119.72,第1次産業みたいなさ
119.72,121.72,俺も手堅いと思う
121.72,123.72,暴力団は暴力団
123.72,125.72,俺暴力団に目がねえからさ
125.72,127.72,暴力団です
131.72,133.72,アパレルだったら雇ってくれ
133.72,135.72,アパレルじゃないです
135.72,137.72,在日関係在日関係
139.72,141.72,ちょっと逮捕されないように頑張ろうかなと
147.72,149.72,合法じゃなかったら言わねえだろ
155.72,157.72,ゆっくり皆さんにお湯を話していこうかなと
159.72,161.72,お湯を話していこうかなと思います
161.72,163.72,本当にさ予想以上にさ
163.72,165.72,なんていうの
165.72,167.72,生放送しててもそうなんだけどさ
167.72,169.72,やっぱね
169.72,171.72,あれなんだよな
171.72,173.72,大事にできなくなってくるんだよな
173.72,175.72,悲しいことだけど
175.72,177.72,これは視聴者に伝えとかなきゃいけねえと
177.72,179.72,いつまでもさ
179.72,181.72,自分一人で
181.72,183.72,そういう考えでもしょうがないなと
183.72,185.72,いい加減にならざるを得ないんです
185.72,187.72,すみません本当に
187.72,189.72,いい加減にやります今後は
189.72,191.72,なのでねちょっと
191.72,193.72,一月一回以上はやっていこうかなと
193.72,195.72,なるようになるしかないなと
195.72,197.72,煽るなよどういうことだよ
199.72,201.72,煽ってもしょうがないでしょ
201.72,203.72,月一くらいでやっていこうかなと
205.72,207.72,倒産したらまた戻ってきます
207.72,209.72,ワゴン会議か
209.72,211.72,ワゴン会議もやりたいなぼちぼち
211.72,213.72,まあそうなんだよねやるせねえんだよな
213.72,215.72,本当に
215.72,217.72,やるせないんだよね
217.72,219.72,月一とか別に
219.72,221.72,暇があったらやろうと思います
223.72,225.72,やっと作ったやつやったら12月にしようかなと思って
225.72,227.72,倒産したら
227.72,229.72,お父さんの家にするな
229.72,231.72,暗黒パフォーマンス
231.72,233.72,いいタイミングだろ
233.72,235.72,そっと俺も
235.72,237.72,いきなりだってさ
237.72,239.72,しなくなったらさみんな的にもさ
239.72,241.72,こいつ逃げやがったなみたいなさ
241.72,243.72,そうなるじゃないですか
243.72,245.72,終わんねえって
245.72,247.72,適当にやっていくよこれからは本当に
247.72,249.72,適当に
249.72,251.72,今までは本当にさ
251.72,253.72,俺生放送一番だったんだけど
253.72,255.72,最近もさ隠しきれねえんだよな
255.72,257.72,そういう自分の情熱がさ
257.72,259.72,生放送に向いてないっていうのを
259.72,261.72,隠しきれない
261.72,263.72,俺すごい素直な人間だから
263.72,265.72,言い換えない
265.72,267.72,申し訳ないじゃんそれも
267.72,269.72,冷めてるわけじゃないんだよ
269.72,271.72,楽しいんだけどさ
271.72,273.72,楽しいんだけどね
273.72,275.72,今までとは違う
275.72,277.72,今までとは違うね
277.72,279.72,なんだかんだで
279.72,281.72,一挙手一投足みたいなさ
281.72,283.72,昔は酔ってたんだよ本当に
283.72,285.72,飽きちゃったってわけでもないんだけどね
285.72,287.72,引退放送がしねえよ
287.72,289.72,今まで引退しても
289.72,291.72,引退できなかったじゃん
