start,end,text
0.0,10.5,【早送り】
10.5,11.5,【咳払い】
11.5,15.5,【早送り】
15.5,16.5,いや
16.5,20.5,【早送り】
20.5,21.5,今起きたわ
21.5,22.5,【早送り】
22.5,24.5,なんか久々にゆっくり
24.5,25.5,【早送り】
25.5,26.5,寝ましたね
26.5,27.5,【早送り】
27.5,28.5,なんかさー
28.5,29.5,2週間くらい前
29.5,31.5,多分防汚室来たあたりくらいから
31.5,32.5,【早送り】
32.5,33.0,あのー
33.0,35.5,遠足の前日の子供みたいな感じで
35.5,37.5,【早送り】
37.5,38.5,ずーっと
38.5,39.5,【早送り】
39.5,40.5,夜寝れない
40.5,41.5,【早送り】
41.5,42.5,そういう現象に
42.5,43.5,あのー
43.5,44.5,侵されていたんですけど
44.5,47.5,【早送り】
47.5,48.5,【早送り】
48.5,50.5,尋常じゃないくらい寝たわ
50.5,51.5,【早送り】
51.5,52.5,今日
52.5,53.5,【早送り】
53.5,54.5,尋常じゃないくらい
54.5,55.5,【早送り】
55.5,56.5,興奮状態が続いていたかもしれない
56.5,58.5,【早送り】
58.5,60.5,ようやく日常に戻れました僕は
60.5,68.5,【早送り】
68.5,69.5,いつもの日常
69.5,71.5,【早送り】
71.5,72.5,なんか昼の
72.5,75.5,昨日も多分俺4時くらいに寝て
75.5,76.5,なんか俺昨日PUBGやってたの
76.5,78.5,3時くらい?4時くらい?寝て
78.5,80.5,5時半くらいに起きちゃって
80.5,83.5,あーもうまたなんか変な風になってるーと思って
83.5,84.5,【早送り】
84.5,86.5,モゾモゾモゾモゾしながらさ
86.5,87.5,1時くらいまで
87.5,88.5,【早送り】
88.5,90.5,起きてたんだけど
90.5,93.5,そっからもう根性で寝てやると思ってずーっと
93.5,94.5,【早送り】
94.5,96.5,羊を数えながら
96.5,97.5,【早送り】
97.5,99.5,1時くらいに寝てあの9時間寝ました
99.5,100.5,【早送り】
100.5,101.5,【早送り】
101.5,102.5,9時間
102.5,103.5,【早送り】
103.5,104.5,【早送り】
104.5,106.5,あはは丸目のついて変な時間してただろー
106.5,107.5,【早送り】
107.5,108.5,【早送り】
108.5,110.5,ようやく寝れた
110.5,111.5,【早送り】
111.5,112.5,すごく
112.5,113.5,【早送り】
114.5,116.5,気持ちが良かったです
117.5,118.5,結婚おめでとう
118.5,119.5,ありがとう
119.5,120.5,大事にするね
122.5,124.5,あのーそういえばさ俺さ
124.5,125.5,あのー
125.5,127.5,懲戒儀の時にさ
127.5,129.5,今年の
130.5,132.5,懲戒儀の時に
132.5,134.5,あのブルスターのさ松本さんとさ
134.5,135.5,がゲストで来た時さ
135.5,137.5,なんかうちの視聴者が作ったアプリ
137.5,139.5,ブルスター内でやらせてくれって言ったじゃん
140.5,141.5,それを
141.5,142.5,まっちゃんが
142.5,144.5,まっちゃんって言ってもダウンタウンのまっちゃんでもないし
145.5,146.5,あの俺の
146.5,148.5,高校時代の友達の
148.5,150.5,脇側のまっちゃんでもなく
150.5,152.5,あのブルスターの松本さんからあのちゃんと
152.5,154.5,対応していただきまして
154.5,155.5,この
158.5,159.5,じゃん
