start,end,text
0.0,4.0,【音声なし】
4.0,5.0,あ!あ!あ!
5.0,6.0,聞こえてますか?
8.0,9.0,聞こえてますか?
9.0,10.0,あ!あ!
11.0,13.0,えー、じゃあ仕切り直した
13.0,14.0,こんにちは!
14.0,15.0,えー、今日もね
15.0,16.0,朝のうんこちゃん
16.0,19.0,始めていこうかなと思います!
19.0,20.0,よろしくお願いしまーす!
20.0,21.0,あのねー
21.0,22.0,だんだんだんだんね
22.0,25.0,えー、枠を取る時間が早くなってまいりまして
25.0,26.0,まあ、ものすごいね
26.0,27.0,このままじゃ
27.0,28.0,朝のね、7時とかから
28.0,30.0,枠を取る羽目になるんじゃないのかなと
30.0,31.0,そういうのね
31.0,32.0,えー、なんていうのかな
32.0,34.0,そういう事態が起こること懸念しております
34.0,35.0,えー、どうもうんこちゃんです
35.0,36.0,よろしくお願いしまーす
36.0,38.0,今日はマックスの悪口言いませんよ
38.0,40.0,今日はね、一応目標といたしまして
40.0,42.0,人の悪口は言わない!
42.0,43.0,なんていうのかな
43.0,44.0,やっぱ人の悪口言っても
44.0,45.0,胸クソ悪いだけじゃないですか
45.0,46.0,悪口はね、ほんとにね
46.0,47.0,なんていうの
47.0,48.0,憎しみは憎しみしか呼ばないんですよ
48.0,50.0,今日はね、皆さんをちょっと笑顔で
50.0,52.0,あー、今日うんこちゃんなんか悪口言わずに
52.0,53.0,なんかねー、そのー
53.0,55.0,スカッと終わってくれたなと
55.0,57.0,そういう風に思って頂けるように
57.0,59.0,私自身も気を付けて
59.0,61.0,なんていうのかな
61.0,63.0,ガッチマンが雑談DVDBOXを売る件について
63.0,65.0,じゃあその件についてはね
65.0,67.0,えー、15分を過ぎましたら
67.0,69.0,ちょっとね、お話をさせて頂こうかなと
69.0,70.0,思います
70.0,71.0,よろしくお願いします
71.0,72.0,まあねー、なんていうの
72.0,74.0,あのー、夏休みだからねー
74.0,75.0,皆さん
75.0,76.0,あれですか、学生の方ですか?
76.0,77.0,こんなねー
77.0,78.0,しょうもない!
78.0,79.0,10時から
79.0,80.0,10時からねー
80.0,81.0,うんこちゃんの放送を
81.0,83.0,えー、見て頂けてるというわけ
83.0,84.0,ことはー、まあ皆さんねー
84.0,85.0,たぶん高校生
85.0,87.0,もしくは大学生
87.0,88.0,まあ、またはね
88.0,89.0,ニート
89.0,90.0,いわゆるねー、なんていうのかな
90.0,91.0,本当にクズしかいない
91.0,92.0,この時間
92.0,93.0,私は好きですよ、本当に
93.0,94.0,このねー
94.0,95.0,なんていうのかな
95.0,96.0,本当にクズタイム
96.0,97.0,マジでね、8割方
97.0,98.0,たぶんねー
98.0,99.0,大多数がクズだと
99.0,100.0,そういうね
100.0,101.0,えー、時間帯ですから
101.0,102.0,私自身もね
102.0,103.0,なんていうのかな
103.0,104.0,そのー、気をね
104.0,105.0,引き締めて
105.0,106.0,持っていかれないようにね
106.0,107.0,持っていかれちゃうと
107.0,108.0,本当にね、まずいことになる
108.0,109.0,あ、仕事休みの人もいるのか
109.0,110.0,なるほどね
110.0,111.0,仕事休みの方はまたね
111.0,112.0,この休日を
112.0,113.0,うんこちゃんに
113.0,114.0,使っていただけていると
114.0,115.0,まあ、なかなかね
115.0,116.0,そのー、気が引き締まる思いで
116.0,117.0,今日も生放送していこうかな
117.0,118.0,と思うわけなんですけど
118.0,119.0,なんかねー
119.0,120.0,あれだけど
120.0,121.0,どうせさー
121.0,122.0,ちょっとね
122.0,123.0,ちびっこたちがさー
123.0,124.0,ねー、夏休みだし
124.0,126.0,朝からニコ生見てる
126.0,127.0,見ようぜ
127.0,128.0,みたいな感じでね
128.0,129.0,ちょっと背伸びしてさー
129.0,130.0,ねー
130.0,131.0,ちょっと大人の人の
131.0,132.0,放送を見ちゃって
132.0,133.0,どうせ帰れよ
133.0,134.0,クソガキみたいな感じでね
134.0,135.0,お前らつまんねんだよ
135.0,136.0,みたいな感じで
136.0,137.0,言われて煽られてるわけですよ
138.0,139.0,そういうね
139.0,140.0,他の放送で
140.0,141.0,ね、もう
141.0,142.0,なんていうのかな
142.0,143.0,もう見下されてね
