start,end,text
0.0,2.0,あっ
13.32,15.32,ウィッス
17.68,19.68,ああ
22.6,24.6,とりあえずちょっとさあ
26.6,28.6,あれしようぜ
28.6,31.6,いや、馬券まだ買ってないんだよね
34.6,37.6,まず馬券を買うアプリからダウンロードしないといけない
38.6,39.6,みんなで買おう
41.6,43.6,今日目標1000万だ
48.6,51.6,なんか、いいあれない音おかしい
53.6,56.6,え、パソコンから買える?俺あれ持ってないぜ
56.6,58.6,携帯から買えないかな
63.6,65.6,ノイズある?やり直すか
72.6,73.6,目標
78.6,80.6,目標1000万だ
80.60000000000001,90.60000000000001,1000万円取れるように風呂入ってない
90.60000000000001,92.60000000000001,風呂入ってないもん何も
92.60000000000001,94.60000000000001,めちゃくちゃ気持ち悪いよ
96.60000000000001,99.60000000000001,うつかゆいっていうかまだ先が残ってるわ
104.60000000000001,107.60000000000001,ノイズやばい?再起動してくるわ
111.60000000000001,114.60000000000001,マイ競馬でいい?マイ競馬
116.60000000000001,118.60000000000001,エフフォリアに100万?
119.60000000000001,120.60000000000001,単勝か
120.60000000000001,124.60000000000001,でも100万かけてもいいけどさ2倍にしかならんじゃん
128.60000000000002,130.60000000000002,首を縦に振れないよみんな俺
133.60000000000002,135.60000000000002,3連単いかなきゃ
137.60000000000002,139.60000000000002,マイ競馬でいい?みんな
141.6,144.6,いやあのね、費用対効果っていうもんがあって
144.6,147.6,クロノジェネシスっていう対抗馬がいる中で
148.6,151.6,単勝2倍に100万頭が悪いわ
151.6,154.6,だったら2連単もうミニマムで2連単ピンポンじゃなきゃダメ
156.6,157.6,悪くない?
161.6,164.6,あれマイ競馬ちょっと微妙だよ
164.6,167.6,中山、ん?26日の
170.6,172.6,え?マイ競馬ないじゃん
173.6,176.6,あった!中山の有馬記念
176.6,177.6,これだ
179.6,181.6,エフフォリア今後2倍つかないマジで
182.6,186.6,あ、クロノジェネシスがいるからエフフォリアが2倍になってるのか
188.6,190.6,いやでも順当に言ったらさ
190.6,192.6,顔むくんでる
192.6,194.6,何のこと?
195.6,197.6,特に心当たりがないんだけど
201.6,203.6,別にそんな悪いことしてないからね
206.6,208.6,有馬記念いこうかじゃあ
230.6,231.6,フッ
234.6,235.6,あー
238.6,239.6,鉄板で
240.6,242.6,ステラベローチェいいって言ってるみんなね
242.6,244.6,なんでステラベローチェこんなに
244.6,247.6,え、しかも3番人気まで上がってきてんじゃん
249.6,252.6,エフフォリア、クロノジェネシス、ステラベローチェなんだ
256.6,258.6,どの馬にするかまだゆっくり決める
261.6,263.6,てかこんなの多分
264.6,266.6,ロジ、ロジカルに言っても
270.6,273.6,当たんないんだから最終的には直感?
274.6,275.6,だと思うんだよ
275.6,276.6,みんなどう思う?
283.6,288.6,マイ競馬のさお金のさ送金の仕方ってどうやってやるんだ?
290.6,292.6,まだ買えるよねさすがにね
294.6,295.6,まだ買えるよな
300.6,301.6,中山
302.6,303.6,グレースかな?
305.6,306.6,三連単
317.6,319.6,マイ競馬の買い方がわかんねえ
320.6,321.6,設定
324.6,327.6,JRAネット投票連携の設定
328.6,329.6,違う
330.6,331.6,難しくない?
332.6,333.6,ネット銀行あるよ
336.6,337.6,三菱UFJ銀行
339.6,341.6,ボートレース俺これでやってるから絶対できるはずなんだよな
350.6,353.6,まさかマイ競馬使いづらい?絶対不能なんよね
360.6,362.6,昨日の記憶は
363.6,364.6,よくわからない
365.6,366.6,即?
368.6,371.6,即パッド?即パッドの方がいい?ナイス
378.6,379.6,即パネ?
380.6,382.6,即って言ったら即パッドが
383.6,385.6,ボートレースアプリは持ってるよ俺
385.6,386.6,こいつも走らせる
416.6,419.6,スパイギアクロノ端子を32万
427.6,429.6,これはボートレースだけだよな
430.6,432.6,マイ競馬からいけないのみんな
435.6,437.6,送金みたいなのないの?
438.6,440.6,めちゃくちゃ使いづれえ
441.6,442.6,こんな若者が
442.6,443.6,できねえぞ
443.6,444.6,もっと分かりやすく
444.6,447.6,分かりやすくこんな大金かけれるようになっちゃダメだ
449.6,450.6,誰かマイ競馬
452.6,454.6,即パッドっていうのが俺
455.6,456.6,どれか分かんねえよ
456.6,459.6,APPストアで即パッドって検索したら
459.6,461.6,マイ競馬出てくるんだけど一番上に
463.6,465.6,JRAバン競馬情報
465.6,466.6,ネット競馬
467.6,469.6,SPAT4プレミアムポイント
470.6,472.6,SPAT4プレミアムポイント
472.6,474.6,ラクラクiPad競馬
478.6,479.6,あ、ウェブでってことね
479.6,481.6,ブラウザなんだ
481.6,483.6,俺でもあれ持ってないぜみんな
485.6,487.6,クレジットカード持ってないよ
490.6,491.6,いける?
495.6,496.6,いけるー
496.6,497.6,いけるー
499.6,500.6,いけるー
509.6,511.6,キャッシュカードがお手物に届いてる
520.6,521.6,ちょっと待ってなみんな
