start,end,text
0.0,11.4,【早送り】
11.4,24.8,【早送り】
24.8,27.0,はい、ということでね、今日も始まりますよ
27.0,29.400000000000002,うんこちゃんのオールナイトウッポン
29.400000000000002,31.200000000000003,最終回、今日ねー
31.200000000000003,34.0,俺もね、まだまだこのね、ラジオ続けていきたいと
34.0,35.400000000000006,そうやって思ってたんだけど
35.400000000000006,37.800000000000004,本日をもちましてね、このラジオもね
37.800000000000004,39.6,ま、最終回というわけで
39.6,42.0,ま、今日はなんと、最終回スペシャル
42.0,44.0,ニコニコ生放送の方でもね
44.0,46.2,2次元中継でお届けしてますよ
46.2,47.6,お届けしておりますよ
47.6,49.2,司会は毎度おなじみ
49.2,51.400000000000006,うんこちゃんがお届けしますよ
51.400000000000006,53.400000000000006,ということでね、早速なんですけど
53.400000000000006,57.2,皆さん最近ね、なんか最近どうやらね
57.2,59.400000000000006,あのー、いろいろね、生放送
59.400000000000006,61.400000000000006,ま、俺の友達とかもね
61.400000000000006,62.6,やってるんですけど
62.6,63.800000000000004,ま、ふとんちゃんというね
63.800000000000004,65.4,俺の友達が生放送やってるんだよ
65.4,67.4,だからこのね、ふとんちゃんも
67.4,70.60000000000001,兄弟コミオの、兄弟コミオの
70.60000000000001,72.8,ふとんちゃんのコミュニティも
72.8,75.4,みんなで盛り上げていってく
75.4,76.80000000000001,あげてください
76.80000000000001,78.0,ありがとうございます
78.0,79.60000000000001,で、最終回、今日はね
79.60000000000001,81.4,最終回だから
81.4,83.0,もうなんつっても最終回スペシャル
83.0,85.4,なんと視聴者からのメールに
85.60000000000001,87.4,答えてやんよのコーナーが
87.4,89.0,始まりますよ
89.0,91.0,テリスケスケスケレンデリー
91.0,92.0,テリスケレンデリー
92.0,93.0,よし、ということでね
93.0,94.2,今日ね、いっぱいね
94.2,95.80000000000001,メールがめっちゃ届いてんだよ
95.80000000000001,99.0,メールが、めっちゃ届いてんだよ
99.0,100.60000000000001,メールがね、すごいね
100.60000000000001,101.80000000000001,200通
101.80000000000001,104.4,メールね、ちょっと200通オーバーになっちゃったんで
104.4,105.4,ちょっと読める
105.4,107.2,一番古いところから読んでいこうかな
107.2,108.2,最終回ってことはほんとね
108.2,109.2,全部のメールにね
109.2,111.60000000000001,目を通してあげたいんだけど
111.60000000000001,113.4,そう、読めるところから
113.4,114.80000000000001,しっかり読んでいこうと思います
114.8,116.6,そんで、まず
116.6,119.6,今日最初の、一番最初のメールを
119.6,121.6,今日一番最初のメールはこちらです
121.6,124.39999999999999,ペンネーム、コスタリカ代表さんです
124.39999999999999,127.2,ジ、レイン、デ、ラ、モーデ
127.2,129.6,スル、ボース、プラネット
129.6,131.0,ティナ、エン、プレイス
131.0,132.8,オウ
132.8,135.8,ユー、エー
135.8,136.8,ちょっとね、コスタリカ語
136.8,138.6,すまん、ちょっとね、英語だったら俺もね
138.6,141.0,べしゃりはいける口なんだけどさ
141.0,143.4,コスタリカ語はちょっと難しい
143.6,145.4,うんこちゃんのオールナイトニッポン
145.4,148.6,ペンネーム、ひにんぐのむこうがわさんからいただきました
148.6,149.20000000000002,ありがとうございます
149.20000000000002,150.0,うんこちゃんこんばんは
150.0,152.0,いつも配信楽しませてもらってます
152.0,152.8,ありがとうございます
152.8,154.8,最近うんこちゃんのリアタモ布団が
154.8,156.20000000000002,ニコ生デビューしましたが
156.20000000000002,158.4,布団の第一回ニコ生放送後の
158.4,160.0,裏話を聞かせてください
160.0,161.4,おー、ありがとうございます
161.4,162.4,あのね、実は
162.4,163.0,じゃあ分かった
163.0,164.4,その裏話ちょっと話そうか
164.4,165.4,布団は、なんかね
165.4,166.4,ちょっとまだかわいこぶってんだあいつ
166.4,168.4,いい人ぶってんだよマジであいつ
168.4,170.0,あいつね、いい人ぶってて
170.0,170.8,ちょっとね、まだ
170.8,172.20000000000002,みんなのね、みんなに布団の良さが
172.20000000000002,173.00000000000003,全然伝わってない
173.00000000000003,174.20000000000002,あいつね、完全にいい人ぶってる
174.20000000000002,175.4,なんか、なんか知らないけど
175.4,176.20000000000002,全然
176.20000000000002,177.8,全然練習してねーよ
177.8,178.4,っつってたけど
178.4,180.00000000000003,あいつ3日ぐらいずっと練習してたから
180.00000000000003,181.4,生放送の
181.4,184.00000000000003,あと、なんかゴムさんを知らないフリしてたけど
184.00000000000003,185.00000000000003,あいつはゴム信者です
185.00000000000003,186.60000000000002,ありがとうございます
186.60000000000002,188.60000000000002,えー、続いていきます
190.20000000000002,191.4,えー
191.4,192.20000000000002,ちょっと待ってね、ほんとにね
192.20000000000002,193.8,たくさんのね、メールをね
193.8,195.8,いただいたんで
196.8,198.60000000000002,テレスケスケスケレンデリー
198.60000000000002,200.20000000000002,テレスケレンデリー
200.20000000000002,201.8,えーと、うんこちゃんはじめまして
201.8,203.8,3年間付き合った元彼と
203.8,205.8,半年一切連絡を取っていなかったのですが
205.8,207.8,最近連絡が来るようになりました
207.8,209.8,最初は仕事のミスで
209.8,211.8,仕事のミスの
211.8,213.8,仕事のミスの愚痴だったんですが
213.8,215.8,今では普通の友達のように電話をしていて
215.8,217.8,今度会う予定もしています
217.8,219.8,男性がこういう時に元カノに連絡するとは
219.8,221.8,どういう心境なんでしょうか
221.8,222.8,教えてもらえると嬉しいです
222.8,223.8,ちなみに私の方から振って
223.8,225.8,私の方が彼氏より3歳年下です
225.8,227.8,これからもよろしくお願いします
227.8,229.8,ペンネーム南アフリカさん
229.8,231.8,南アフリカの女さんからいただきました
231.8,233.8,ありがとうございます
233.8,235.8,なかなか難しいんじゃないかなこれは
235.8,237.8,この質問ね、なかなか難しいんじゃない
237.8,239.8,ただ、俺はね、俺が思うに
239.8,241.8,ただ単にエッチしただけじゃないと思う
241.8,243.8,やっぱりね、男諸君だったら分かると思うけど
