start,end,text
0.0,5.0,ご視聴ありがとうございました
30.0,35.0,ご視聴ありがとうございました
60.0,65.0,ご視聴ありがとうございました
90.0,95.0,ご視聴ありがとうございました
120.0,125.0,ご視聴ありがとうございました
150.0,155.0,ご視聴ありがとうございました
180.0,185.0,ご視聴ありがとうございました
210.0,215.0,ご視聴ありがとうございました
240.0,245.0,ご視聴ありがとうございました
246.0,251.0,ご視聴ありがとうございました
270.0,275.0,ご視聴ありがとうございました
300.0,305.0,ご視聴ありがとうございました
330.0,335.0,ご視聴ありがとうございました
360.0,365.0,ご視聴ありがとうございました
390.0,395.0,ご視聴ありがとうございました
420.0,425.0,ご視聴ありがとうございました
450.0,455.0,ご視聴ありがとうございました
480.0,485.0,ご視聴ありがとうございました
510.0,515.0,ご視聴ありがとうございました
540.0,545.0,ご視聴ありがとうございました
570.0,575.0,ご視聴ありがとうございました
600.0,605.0,ご視聴ありがとうございました
630.0,635.0,ご視聴ありがとうございました
660.0,665.0,ご視聴ありがとうございました
690.0,695.0,ご視聴ありがとうございました
720.0,725.0,ご視聴ありがとうございました
750.0,755.0,ご視聴ありがとうございました
780.0,785.0,ご視聴ありがとうございました
810.0,815.0,ご視聴ありがとうございました
840.0,845.0,ご視聴ありがとうございました
870.0,875.0,ご視聴ありがとうございました
900.0,905.0,ご視聴ありがとうございました
930.0,935.0,ご視聴ありがとうございました
960.0,965.0,ご視聴ありがとうございました
990.0,995.0,ご視聴ありがとうございました
1020.0,1025.0,ご視聴ありがとうございました
1050.0,1055.0,ご視聴ありがとうございました
1080.0,1085.0,ご視聴ありがとうございました
1110.0,1115.0,ご視聴ありがとうございました
1140.0,1145.0,ご視聴ありがとうございました
1170.0,1175.0,ご視聴ありがとうございました
1200.0,1205.0,ご視聴ありがとうございました
1230.0,1235.0,ご視聴ありがとうございました
1260.0,1265.0,ご視聴ありがとうございました
1290.0,1295.0,ご視聴ありがとうございました
1320.0,1325.0,ご視聴ありがとうございました
1350.0,1355.0,ご視聴ありがとうございました
1380.0,1385.0,ご視聴ありがとうございました
1410.0,1415.0,ご視聴ありがとうございました
1440.0,1445.0,ご視聴ありがとうございました
1470.0,1475.0,ご視聴ありがとうございました
1500.0,1505.0,ご視聴ありがとうございました
1530.0,1535.0,ご視聴ありがとうございました
1560.0,1565.0,ご視聴ありがとうございました
1590.0,1595.0,ご視聴ありがとうございました
1620.0,1625.0,ご視聴ありがとうございました
1650.0,1655.0,ご視聴ありがとうございました
1680.0,1685.0,ご視聴ありがとうございました
1710.0,1715.0,ご視聴ありがとうございました
1740.0,1745.0,ご視聴ありがとうございました
1770.0,1775.0,ご視聴ありがとうございました
1800.0,1805.0,ご視聴ありがとうございました
1830.0,1835.0,ご視聴ありがとうございました
1860.0,1865.0,ご視聴ありがとうございました
1890.0,1895.0,ご視聴ありがとうございました
1920.0,1925.0,ご視聴ありがとうございました
1950.0,1955.0,ご視聴ありがとうございました
1980.0,1985.0,ご視聴ありがとうございました
2010.0,2015.0,ご視聴ありがとうございました
2040.0,2045.0,ご視聴ありがとうございました
2070.0,2075.0,ご視聴ありがとうございました
2100.0,2105.0,ご視聴ありがとうございました
2130.0,2135.0,ご視聴ありがとうございました
2160.0,2165.0,ご視聴ありがとうございました
2190.0,2195.0,ご視聴ありがとうございました
2220.0,2225.0,ご視聴ありがとうございました
2250.0,2255.0,ご視聴ありがとうございました
2280.0,2285.0,ご視聴ありがとうございました
2310.0,2315.0,ご視聴ありがとうございました
2340.0,2345.0,ご視聴ありがとうございました
2370.0,2375.0,ご視聴ありがとうございました
2400.0,2405.0,ご視聴ありがとうございました
2430.0,2435.0,ご視聴ありがとうございました
2460.0,2465.0,ご視聴ありがとうございました
2490.0,2495.0,ご視聴ありがとうございました
2520.0,2525.0,ご視聴ありがとうございました
2550.0,2555.0,ご視聴ありがとうございました
2580.0,2585.0,ご視聴ありがとうございました
2610.0,2615.0,ご視聴ありがとうございました
2640.0,2645.0,ご視聴ありがとうございました
2670.0,2675.0,ご視聴ありがとうございました
2700.0,2705.0,ご視聴ありがとうございました
2730.0,2735.0,ご視聴ありがとうございました
2760.0,2765.0,ご視聴ありがとうございました
2790.0,2795.0,ご視聴ありがとうございました
2820.0,2825.0,ご視聴ありがとうございました
2850.0,2855.0,ご視聴ありがとうございました
2880.0,2885.0,ご視聴ありがとうございました
2910.0,2915.0,ご視聴ありがとうございました
2940.0,2945.0,ご視聴ありがとうございました
2970.0,2975.0,ご視聴ありがとうございました
3000.0,3005.0,ご視聴ありがとうございました
3030.0,3035.0,ご視聴ありがとうございました
3060.0,3065.0,ご視聴ありがとうございました
3090.0,3095.0,ご視聴ありがとうございました
3120.0,3125.0,ご視聴ありがとうございました
3150.0,3155.0,ご視聴ありがとうございました
3180.0,3185.0,ご視聴ありがとうございました
3210.0,3215.0,ご視聴ありがとうございました
3240.0,3245.0,ご視聴ありがとうございました
3270.0,3275.0,ご視聴ありがとうございました
3300.0,3305.0,ご視聴ありがとうございました
3330.0,3335.0,ご視聴ありがとうございました
3360.0,3365.0,ご視聴ありがとうございました
3390.0,3395.0,ご視聴ありがとうございました
3420.0,3425.0,ご視聴ありがとうございました
3450.0,3455.0,ご視聴ありがとうございました
3480.0,3485.0,ご視聴ありがとうございました
3510.0,3515.0,ご視聴ありがとうございました
3540.0,3545.0,ご視聴ありがとうございました
3570.0,3575.0,ご視聴ありがとうございました
3600.0,3605.0,ご視聴ありがとうございました
3630.0,3635.0,ご視聴ありがとうございました
3660.0,3665.0,ご視聴ありがとうございました
3690.0,3695.0,ご視聴ありがとうございました
3720.0,3725.0,ご視聴ありがとうございました
3750.0,3755.0,ご視聴ありがとうございました
3780.0,3785.0,ご視聴ありがとうございました
3810.0,3815.0,ご視聴ありがとうございました
3840.0,3845.0,ご視聴ありがとうございました
3870.0,3875.0,ご視聴ありがとうございました
3900.0,3905.0,ご視聴ありがとうございました
3930.0,3935.0,ご視聴ありがとうございました
3960.0,3965.0,ご視聴ありがとうございました
3990.0,3995.0,ご視聴ありがとうございました
4020.0,4025.0,ご視聴ありがとうございました
4050.0,4055.0,ご視聴ありがとうございました
4080.0,4085.0,ご視聴ありがとうございました
4110.0,4115.0,ご視聴ありがとうございました
4140.0,4145.0,ご視聴ありがとうございました
4170.0,4175.0,ご視聴ありがとうございました
4200.0,4205.0,ご視聴ありがとうございました
4230.0,4235.0,ご視聴ありがとうございました
4260.0,4265.0,ご視聴ありがとうございました
4290.0,4295.0,ご視聴ありがとうございました
4320.0,4325.0,ご視聴ありがとうございました
4350.0,4355.0,ご視聴ありがとうございました
4380.0,4385.0,ご視聴ありがとうございました
4410.0,4415.0,ご視聴ありがとうございました
4440.0,4445.0,ご視聴ありがとうございました
4470.0,4475.0,ご視聴ありがとうございました
4500.0,4505.0,ご視聴ありがとうございました
4530.0,4535.0,ご視聴ありがとうございました
4560.0,4565.0,ご視聴ありがとうございました
4590.0,4595.0,ご視聴ありがとうございました
4620.0,4625.0,ご視聴ありがとうございました
4650.0,4655.0,ご視聴ありがとうございました
4680.0,4685.0,ご視聴ありがとうございました
4710.0,4715.0,ご視聴ありがとうございました
4740.0,4745.0,ご視聴ありがとうございました
4770.0,4775.0,ご視聴ありがとうございました
4800.0,4805.0,ご視聴ありがとうございました
4830.0,4835.0,ご視聴ありがとうございました
4860.0,4865.0,ご視聴ありがとうございました
4890.0,4895.0,ご視聴ありがとうございました
4920.0,4925.0,ご視聴ありがとうございました
4950.0,4955.0,ご視聴ありがとうございました
4980.0,4985.0,ご視聴ありがとうございました
5010.0,5015.0,ご視聴ありがとうございました
5040.0,5045.0,ご視聴ありがとうございました
5070.0,5075.0,ご視聴ありがとうございました
5100.0,5105.0,ご視聴ありがとうございました
5130.0,5135.0,ご視聴ありがとうございました
5160.0,5165.0,ご視聴ありがとうございました
5190.0,5195.0,ご視聴ありがとうございました
5220.0,5225.0,ご視聴ありがとうございました
5250.0,5255.0,ご視聴ありがとうございました
5280.0,5285.0,ご視聴ありがとうございました
5310.0,5315.0,ご視聴ありがとうございました
5340.0,5345.0,ご視聴ありがとうございました
5370.0,5375.0,ご視聴ありがとうございました
5400.0,5405.0,ご視聴ありがとうございました
5430.0,5435.0,ご視聴ありがとうございました
5460.0,5465.0,ご視聴ありがとうございました
5490.0,5495.0,ご視聴ありがとうございました
5520.0,5525.0,ご視聴ありがとうございました
5550.0,5555.0,ご視聴ありがとうございました
5580.0,5585.0,ご視聴ありがとうございました
5610.0,5615.0,ご視聴ありがとうございました
5640.0,5645.0,ご視聴ありがとうございました
5670.0,5675.0,ご視聴ありがとうございました
5700.0,5705.0,ご視聴ありがとうございました
5730.0,5735.0,ご視聴ありがとうございました
5760.0,5765.0,ご視聴ありがとうございました
5790.0,5795.0,ご視聴ありがとうございました
5820.0,5825.0,ご視聴ありがとうございました
5850.0,5855.0,ご視聴ありがとうございました
5880.0,5885.0,ご視聴ありがとうございました
5910.0,5915.0,ご視聴ありがとうございました
5940.0,5945.0,ご視聴ありがとうございました
5970.0,5975.0,ご視聴ありがとうございました
6000.0,6005.0,ご視聴ありがとうございました
6030.0,6035.0,ご視聴ありがとうございました
6060.0,6065.0,ご視聴ありがとうございました
6090.0,6095.0,ご視聴ありがとうございました
6120.0,6125.0,ご視聴ありがとうございました
6150.0,6155.0,ご視聴ありがとうございました
6180.0,6185.0,ご視聴ありがとうございました
6210.0,6215.0,ご視聴ありがとうございました
6240.0,6245.0,ご視聴ありがとうございました
6270.0,6275.0,ご視聴ありがとうございました
6300.0,6305.0,ご視聴ありがとうございました
6330.0,6335.0,ご視聴ありがとうございました
6360.0,6365.0,ご視聴ありがとうございました
6390.0,6395.0,ご視聴ありがとうございました
6420.0,6425.0,ご視聴ありがとうございました
6450.0,6455.0,ご視聴ありがとうございました
6480.0,6485.0,ご視聴ありがとうございました
6510.0,6515.0,ご視聴ありがとうございました
6540.0,6545.0,ご視聴ありがとうございました
6570.0,6575.0,ご視聴ありがとうございました
6600.0,6605.0,ご視聴ありがとうございました
6630.0,6635.0,ご視聴ありがとうございました
6660.0,6665.0,ご視聴ありがとうございました
6690.0,6695.0,ご視聴ありがとうございました
6720.0,6725.0,ご視聴ありがとうございました
6750.0,6755.0,ご視聴ありがとうございました
6780.0,6785.0,ご視聴ありがとうございました
6810.0,6815.0,ご視聴ありがとうございました
6840.0,6845.0,ご視聴ありがとうございました
6870.0,6875.0,ご視聴ありがとうございました
6900.0,6905.0,ご視聴ありがとうございました
6930.0,6935.0,ご視聴ありがとうございました
6960.0,6965.0,ご視聴ありがとうございました
6990.0,6995.0,ご視聴ありがとうございました
7020.0,7025.0,ご視聴ありがとうございました
7050.0,7055.0,ご視聴ありがとうございました
7080.0,7085.0,ご視聴ありがとうございました
