start,end,text
0.0,1.26,ごめんごめん!
2.24,4.24,20日にまできたよ、ちょっと待って!
4.5600000000000005,7.34,これさぁ、もうみんなさぁ、俺の顔眺めててくんない?
7.66,9.96,ねえ、俺の顔眺めてない?今日は
15.68,17.68,バシッ!
20.740000000000002,22.740000000000002,だって俺がシュルトとかさぁ、
23.18,25.68,モーニング娘。とか持ってきてくれた!
25.68,27.68,ねぇ、俺の顔眺めてない?今日は
29.68,30.68,どう?それ
35.68,36.68,もうさ、俺
37.68,40.68,助手席からさ、俺の顔眺めててくんない?
47.68,50.68,いや、せっかくだからさ、なんか映像付きでやりてぇじゃん
51.68,53.68,なんか、いいポジションねぇかな
53.68,56.68,恋人気分で行こうぜ、恋人気分で
56.68,57.68,まさかさ
83.68,95.68,あ、ごめん、マイク塞いだ
96.68,98.68,ねぇ、俺のさ、ゴールデントークさ、まさか
99.68,100.68,まったく聞こえてなかった
100.68,113.68,映像、映像消す?
114.68,116.68,重いの?
127.68,128.68,繋がってるぜ
131.68,133.68,重い?
135.68,138.68,アイテム切ってくれたよね、切り方わかんねぇんだよね
146.68,147.68,あ、あ、あ
