start,end,text
0.0,2.14,ワンダーとDマルだったっけ?
2.14,4.1,ニーヤって別にもうみんなとしてワインやらねえだろ
4.1,7.4,しかもやってるやつはネタバレもクソもねえから言うけどさ
7.4,9.6,すげえそのニーヤレプリカントってゲームがあって
9.6,12.3,病気になってしまった妹を
12.3,14.0,まあ父親バージョンもあるんだけど
14.0,15.700000000000001,俺はお兄ちゃんバージョンでやったんだよ
15.700000000000001,21.400000000000002,その妹を抱えながらいろいろ物語を進めていくってゲームがあったんだけど
21.400000000000002,23.900000000000002,で、まあ右翼が切を経て
23.900000000000002,26.2,あのねその時たぶんゴロちゃんと付き合ってて
26.2,29.1,あの俺がニーヤやってて
29.1,32.1,エンディングだけ見てゴロリが泣いてたんだよ
32.1,33.1,意味わかんないくない?
33.1,36.300000000000004,普通さいろいろ何かあって何かあって何かあって
36.300000000000004,41.1,うわこれこういうことかーっつって泣くじゃん普通
41.1,43.400000000000006,エンディングだけ見ただけでゴロリ泣いてたんだよ
43.400000000000006,49.6,そんであいつもやってたわ
49.6,50.6,やってた
50.6,52.8,ただ移動がバッタみてえだから
52.8,53.6,それ気を付けてくれ
53.6,56.8,これからうんこちゃんのおニーヤ面白そうだなってやるやつは
57.00000000000001,60.00000000000001,バッタが飛んでるみたいな移動方法だから
60.00000000000001,62.800000000000004,かなり心に来るぞ
62.800000000000004,65.5,おっきいバッタだと思えばいい
65.5,68.30000000000001,あのゼルダでさ
68.30000000000001,71.0,ヤッヤッヤッヤッヤッヤッって移動してるやつみたいに
71.0,75.5,ちょっとただ走るだけだと速度が遅いから
75.5,77.80000000000001,前転をしながら移動してくんだけど
77.80000000000001,80.2,前転中に横移動できるからバッタみてえに
80.2,81.60000000000001,殿様バッタみたいな
81.60000000000001,85.0,ローリング移動していくとそれだけで強がそがれるから
85.0,87.6,これ人間じゃねえじゃんって
87.6,90.0,で前クリするとセーブデータが消えて
90.0,91.7,ニーヤっていう名前は使えなくなるから
91.7,92.8,もうそれまで全部ネタバレしちゃうから
92.8,95.8,それがもう物語の肝だからやんなくていいぞお前ら
95.8,100.0,えー使えないその名前は使えないみたいなこと言われるんだよ
100.0,101.4,理由は言いたくない
101.4,103.6,なぜかみんなが
103.6,108.2,なぜかみんなが突き止めてくれ
108.2,112.3,面白いんだよすげえ
112.3,114.2,オートマタバッタ直ってるんだ
114.2,120.2,へーバッタ直っちまったら俺の中でニーヤじゃねえんだよな
120.2,121.9,もっといいネタバレあるだろ
