start,end,text
0.0,2.0,Wish
2.0,4.0,いやもう今日寝るよ
4.0,6.0,本当に
6.0,8.0,今日も本当早く寝る
12.0,14.0,今日は
14.0,16.0,今日
16.0,18.0,今日
18.0,20.0,今日
20.0,22.0,今日
22.0,24.0,今日
24.0,26.0,今日
26.0,28.0,今日
28.0,30.0,今日
30.0,32.0,今日はもう早く寝る
32.0,34.0,いやばあちゃんが死んでよ
34.0,36.0,信長の野望終わった瞬間に
38.0,40.0,死んじゃいました
40.0,42.0,うちのばあちゃんがついに
42.0,44.0,まあでもこれはもう
44.0,46.0,4ヶ月くらい前からさ飯食ってなかったって
46.0,48.0,言ってたじゃん水だけで生きてたから
48.0,50.0,いずれ来る
50.0,52.0,ほんでさこの前のさ
52.0,54.0,半年前に母ちゃんの葬式やった人が
54.0,56.0,ちょうど来てまたよろしくお願いします
56.0,58.0,なんか俺今さ
58.0,60.0,あの中村西条
60.0,62.0,立山にある中村西条の
62.0,64.0,ご秘技さんになってるから俺言ってやったよ
64.0,66.0,あのうちの親父がもうすぐまたどうせ死ぬだろう
66.0,68.0,からその時はまたよろしくお願いしますって言ってた
70.0,72.0,親父がすげえにが笑いしてた
72.0,74.0,そうだなーつって
74.0,76.0,親父がさもうあれなんだけど
76.0,78.0,加藤家2人になっちゃったんだけどこのままじゃ耐えるよ
78.0,80.0,この優秀なDNAが
82.0,84.0,うちの姉ちゃんもう届いちまったじゃん
84.0,86.0,ほんで
86.0,88.0,俺別に結婚してないし
88.0,90.0,子供もいねえじゃん
90.0,92.0,親父と俺2人になっちまって
92.0,94.0,この葬儀
96.0,98.0,いよいよ思うところがあるね
100.0,102.0,いよいよ
102.0,104.0,であれだよ
104.0,106.0,実家帰ったらフィリピン人の女と喋ったよ
106.0,108.0,親戚中からさ
108.0,110.0,ちょうどそういう時って親戚集まるじゃん
110.0,112.0,そしたらさ
112.0,114.0,その場でもさ
114.0,116.0,すげえ責められてんの
116.0,118.0,お父さんが変なフィリピン人と
118.0,120.0,付き合ってるのなんだろう
120.0,122.0,すげえ責められてて
122.0,124.0,で親父がさ30分くらい
124.0,126.0,そんな人と一緒にいて
126.0,128.0,財産とか取られたらどうすんの
128.0,130.0,みたいな
130.0,132.0,バカ野郎フィリピン人じゃねえよ
132.0,134.0,タイ人だよってみんなに嘘って言ってた
134.0,136.0,俺フィリピンじゃなくてうちのママもしかしたらタイ人になるかもしれない
136.0,138.0,言ってるらしい
138.0,140.0,山形行くんだよタイ人だよ
140.0,142.0,フィリピン人じゃなかった
142.0,144.0,タイ人だった
146.0,148.0,俺に言ってきて
148.0,150.0,お父さん
150.0,152.0,付き合ってる?
152.0,154.0,付き合ってねえことはねえけどよ
154.0,156.0,結婚するの?
156.0,158.0,結婚はしねえって言ってた
158.0,160.0,俺は寂しいんだよ
160.0,162.0,女独身の男だってさ
162.0,164.0,中学校卒業してさ
164.0,166.0,家族のためにずっと働いてきてさ
166.0,168.0,55年間よ子供も育たなきゃいけないしさ
168.0,170.0,一応大黒柱として
170.0,172.0,55年間働いてきたから
172.0,174.0,まあもういいでしょ別に
174.0,176.0,何してても
176.0,178.0,さすがに土地取られちゃったら
178.0,180.0,先祖に怒られちゃうから
180.0,182.0,金は全部フィリピン人とタイ人
182.0,184.0,フィリピン人だかタイ人だか分かんねえけど
184.0,186.0,土地だけは一応残しとけよ
186.0,188.0,お父ちゃん
188.0,190.0,一応俺がついでやるからって
192.0,194.0,言っときました
194.0,196.0,言ったんだよ
196.0,198.0,ばあちゃんが死んじまったから
198.0,200.0,俺と二人家族になっちまったな
200.0,202.0,俺が40までの間に子供作るから
202.0,204.0,それまで元気でいてくれな
204.0,206.0,バカ野郎俺がタイ人と子供作るから
206.0,208.0,お前の弟が先にできるわ
208.0,210.0,って言われた
210.0,212.0,俺もしかしたら34にして
212.0,214.0,弟か妹できるかもしんない
214.0,216.0,そしたらみんなよろしくな
216.0,218.0,可愛がってやってくれな
218.0,220.0,若いからまだ
220.0,222.0,40ぐらいの人だから
222.0,224.0,もしかしたら
224.0,226.0,カピカピになってなかったら
226.0,228.0,俺弟か妹ができるかもしれない
232.0,234.0,ハーフの
234.0,236.0,ハーフの弟が
236.0,238.0,できるかもしれない
238.0,240.0,めっちゃおもろくない
240.0,242.0,俺の弟生まれて
242.0,244.0,弟だったら一緒に実況してもいいだろ
244.0,246.0,自分の子供じゃねえしよ
246.0,248.0,なんだ弟と兄弟で実況
248.0,250.0,ヒカキンとセイキンみたいな感じで
250.0,252.0,タイ人はなんていう名前が多いの
252.0,254.0,タイ人は
256.0,258.0,なんていう名前が多いの
260.0,262.0,兄者と弟者みたいな感じでさ
264.0,266.0,11とアパチャイでやろうぜ
266.0,268.0,俺はだから応援してるの
268.0,270.0,親父面白いから別に
270.0,272.0,俺は子供作ってもいいよ
272.0,274.0,って言ってんの
274.0,276.0,加藤爺爺と加藤アパチャイで2人でやろうよ
276.0,278.0,10年経ったらそいつにつかせればいいだろアパチャイに
278.0,280.0,加藤アパチャイ超かわいいじゃん
280.0,282.0,俺すげえ可愛がるよ
282.0,284.0,なんなら俺が育ててやるよアパチャイ
286.0,288.0,結婚しなくていいじゃん
288.0,290.0,加藤アパチャイ超かわいくない
290.0,292.0,ほんでさ
292.0,294.0,俺もさ子供出すのやだけど
294.0,296.0,おいおいうんこちゃん
296.0,298.0,自分の放送に子供出すんじゃねえよって言われたら
298.0,300.0,バカあるこれ弟のアパチャイだよ
300.0,302.0,まぁ2人で天下取ろうぜ
302.0,304.0,兄者弟者超えようぜ
304.0,306.0,11とアパチャイで
308.0,310.0,タッグ組んだよ
312.0,314.0,最強じゃねえかよ
316.0,318.0,チャンネル名変えるわ
318.0,320.0,順一とアパチャイに
322.0,324.0,先が見えてきたな
324.0,326.0,先が見えてきた
326.0,328.0,女の子だったらわかんない
328.0,330.0,女の子だったらまぁちょっと
330.0,332.0,性感だよね
332.0,334.0,もしかしたらやりたいって言うかもしれないから
334.0,336.0,マジで受けたわ
338.0,340.0,順一のYouTube見てまーす
340.0,342.0,って言ってさ
342.0,344.0,俺の彼女だから喋れって言われて
344.0,346.0,夢やんで飯食ってたらさ
346.0,348.0,すげえそれだよ
348.0,350.0,どうなんだ最近
350.0,352.0,フィリピン人とはどうなの
