start,end,text
0.0,28.580000000000002,ああああああああああ 珍しくちょっと
28.62,33.86,犬の散歩でも 配信しようかなと
33.86,38.74,かな ほらみんな見てるぞ行くぞ
41.94,46.260000000000005,どうしようこのリアルタイムで 空は外出れねーんだよ
46.260000000000005,49.260000000000005,家で俺すばん中
50.82000000000001,54.58,今日朝一ですと散歩できなかったから
55.3,57.3,ん
57.5,64.14,公園でも行こうかなと思います 何歳も3歳だね花
64.14,68.06,この座りなおさり
68.58,76.58,お座り花花お座りは このようにすごく言うことを聞く中堅のような
76.58,81.82,未だかつてこんなに いうことを聞く犬がいるんでしょうか
81.94000000000001,86.54,花花花花疑問ではありますが
87.98,93.5,中央公園行こう 花中央公園
96.66000000000001,103.30000000000001,何匹目ってうち俺が一番 最初に飼った犬だよ
103.30000000000001,106.58000000000001,ほぼテンション上がっておばあちゃんに
107.22000000000001,110.06,テンション上がってんな
112.10000000000001,114.10000000000001,ん
116.54,119.62,ちゃんと映ってんのかなこれ
120.02000000000001,123.5,花大きくなったなこうやってみると
123.62,128.74,ずーっと一緒に毎日一緒にいるからさわかんねーけどさ
128.98000000000002,136.18,映像を通してみると大きくなったなぁ ちっちゃいんだけど俺のクロックスと同じぐらいしかねんだけどさ
136.22,143.02,こうやってみると大きさあれだろう クロックスと同じぐらいの大きさしかねんだけどさ
148.94,151.98000000000002,大きくなったもんよ
152.22,158.34,ポメラニアン 花左左
158.98000000000002,162.38,ジンゴを操れるような
162.82,165.74,そんなワンコになれ
166.78,175.22,かわいいなぁこうやってみると 客観的に見るぞ
176.42000000000002,179.1,素晴らしい
180.02,189.94,あのねいつも行くね新宿中央公園にそれ歩けねーんだもん なんかねリードつけると歩けねーんだよだから
189.98,196.22,もう家の中話してずーっとごちゃごちゃごちゃごちゃいじくってるのと まあ
196.22,202.02,"2,3週間に1回かな この代々木公園の"
202.94,209.38,ドッグランツェル出て 10分ぐらい走り回らせて終わりっていう
209.38,215.14,10分以上あいつ拒絶するから すぐ喧嘩始めるし
216.14000000000001,220.98000000000002,かわいいなぁ なんか他のワンコとのた
220.98000000000002,224.18,群れ合いもちょっと 見せてーな
224.18,228.86,うちの花は人気者だからな 馬鹿で有名で
228.86,235.9,なんかさでかい犬にすぐ喧嘩しに行くんだけど ちっちゃい犬の方がきついって言うよな
237.9,242.82000000000002,でかいのは優しいよみんな 1回食い殺されそうなんだけど
242.98,246.7,1回食い殺されそうなんだけど 怒って
246.7,250.98,1メーター50センチぐらいでできるように 喧嘩売りに行って
254.7,261.1,小さいのは臆病だから 逆に臆病じゃないのかもしれない 空はねすげー臆病なんだ
261.74,264.86,花はね意外とねー
265.42,268.5,人懐っこいマジで
269.5,276.58,たぶん 明日から俺じゃない奴に買われても幸せに暮らすと思うぞ
276.58,280.1,そういえばあいついたなぐらいな感じで
