start,end,text
0.0,1.0,ゴクッ
5.0,6.0,ゴクッ
6.0,7.0,あ〜
10.0,11.0,あ〜
11.0,12.0,逆の声
12.0,13.0,こんにちは〜
15.0,16.1,呸
16.1,17.1,どうも
18.0,19.1,グン ゴクッ
19.1,20.1,うんこちゃんで〜す
21.5,22.3,ショマァ pour
25.0,26.0,ゴクッ
26.0,27.28,この時間でしょやっぱ
27.28,29.28,あんまりちょっと窓開けてると
29.28,31.28,ちょっと恥ずかしいな、閉めるわ
36.28,38.28,やっぱ無職らしく
40.28,42.28,車高カーテンで真っ暗の中
43.28,45.28,内向きな配信をしていこうと思います
45.28,47.28,どうも
47.28,49.28,うんこちゃんと申します
49.28,51.28,名前だけでも皆さん
51.28,53.28,覚えて帰っていただけませんか
53.28,55.28,本日は
55.28,57.28,よろしくお願いしまーす
57.28,59.28,いやーねー
59.28,61.28,今日疲れたよもう
61.28,63.28,朝っ端から彼女とマジでもう
63.28,65.28,本当に殺し合いの喧嘩しちゃって
65.28,67.28,原因はなんかね
67.28,69.28,わかんねーんだけど
69.28,71.28,ものすごい
71.28,73.28,もうおおよそ
73.28,75.28,29歳が発する言葉じゃない
75.28,77.28,言葉をいろいろ
77.28,79.28,言っちゃって
79.28,81.28,もう本当にね
81.28,83.28,悲しいです私が
83.28,85.28,俺の内なる
85.28,87.28,悪魔を本当にね
87.28,89.28,消し去りたい
89.28,91.28,本当に
91.28,93.28,ただそういうね逆境にも負けずに
93.28,95.28,本日は
99.28,101.28,思います
101.28,103.28,まあちょっとねその学校行ったんだけど
103.28,105.28,彼女学生だから
105.28,107.28,一応仲直りしてからね
107.28,109.28,送り出したんで
109.28,111.28,え
115.28,145.28,えええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええ�
145.28,175.28,えええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええ�
176.28,179.36,あ~~聞こえるか~~
182.36,184.36,ちょっとマジ聞こえる?
186.28,187.96,どういうことこれ?聞こえる?
189.56,191.56,どういうことこれ?聞こえる?
191.94,193.94,聞こえねぇなこれでいいだろ今日は
195.7,196.56,今日は
197.44,198.52,スペシャルだしな
199.78,200.82,これで良くねえか?
205.28,206.28,なにこれー!
206.28,207.48,死ねよ!ゴミマジ!
207.48,209.48,てか、絶対これあれだろうが!
236.28,239.28,完全に死んだじゃねーかよ!マイクが!
246.28,247.28,聞こえるー?
249.28,250.28,聞こえるー?
250.28,251.28,聞こえてんじゃん
251.28,252.28,あ、直った
253.28,254.28,あ、あ、あ、あ
255.28,256.28,あ、直った
257.28,258.28,あ、あ、あ、あ
258.28,259.28,これオッケー?
261.28,262.28,きれい?
263.28,264.28,きれい?
266.28000000000003,267.28000000000003,きれい?
267.28000000000003,269.28000000000003,まぁまぁ、ぼちぼちか
272.28000000000003,274.28000000000003,すいませんでした、こんな遅くなっちゃって
275.28000000000003,278.28000000000003,今日ね、あのー私5時から予定があるので
278.28000000000003,280.28000000000003,それまでね、ゆっくりなんかやろうかなと
281.28000000000003,283.28000000000003,私は、思っております
284.28000000000003,285.28000000000003,なので無職の皆さん
286.28000000000003,288.28000000000003,今日仲良くしていただきたいなと
289.28000000000003,291.28000000000003,私は思っています
292.28000000000003,294.28000000000003,レッドブル飲ませてください
295.28000000000003,296.28000000000003,はい
300.28000000000003,301.28000000000003,ちょっとでもねー
301.28000000000003,303.28000000000003,俺今洗濯物乾燥機かけてるから
304.28000000000003,305.28000000000003,30分経ったら
306.28000000000003,308.28000000000003,一旦枠切って洗濯物取りに行って
308.28000000000003,310.28000000000003,お風呂入ってフェイスケアしてからまた再会な
311.28000000000003,312.28000000000003,その間2時間
313.28000000000003,314.28000000000003,みんなはちょっと
314.28000000000003,316.28000000000003,パソコンの前でゆっくりしててください
317.28000000000003,318.28000000000003,ゆっくりしててください
319.28000000000003,322.28000000000003,5時から男はグロンさんだろなんだよグロンさんって
323.28000000000003,326.28000000000003,4歳がお前の動画見て怒ったフリしてたよ
327.28000000000003,329.28000000000003,大変なんだよな、いろいろな
333.28000000000003,334.28000000000003,大変なんだよ
335.28000000000003,337.28000000000003,最近のスキンケア用品のオススメを教えて
337.28000000000003,338.28000000000003,うーん、まあ
338.28000000000003,341.28000000000003,自分の体に合ったものを使っていただきたいなと
342.28000000000003,343.28000000000003,思います
343.28000000000003,345.28000000000003,昨年の夏優勝候補は予選で落ちたと
345.28000000000003,347.28000000000003,ね、去年ってどこが優勝したっけ
347.28000000000003,348.28000000000003,教えてくれない?
348.28000000000003,349.28000000000003,去年の
349.28000000000003,350.28000000000003,去年の
351.28000000000003,352.28000000000003,甲子園
352.28000000000003,354.28000000000003,どこが優勝したっけ
356.28000000000003,357.28000000000003,マイマジックに負けちゃったの?
357.28000000000003,358.28000000000003,あ、よかったねでもね
358.28000000000003,359.28000000000003,一応ね
359.28000000000003,360.28000000000003,あの高橋コーナーね
360.28000000000003,361.28000000000003,あ、高橋コーナーだっけ
362.28000000000003,363.28000000000003,あの右ピッチャー
363.28000000000003,364.28000000000003,巨人がね
364.28000000000003,367.28000000000003,ドラフト1位候補の一つとして挙げてたからね
367.28000000000003,369.28000000000003,甲子園なんか出ちゃった日にはさ
369.28000000000003,371.28000000000003,やられちゃうじゃないですか肘が
371.28000000000003,374.28000000000003,ね、早めに負けていただいて本当に
374.28000000000003,375.28000000000003,こんなこと言ったらね
375.28000000000003,378.28000000000003,選手にはかわいそうかもしれませんが
378.28000000000003,380.28000000000003,1位野球ファンとしてはまあ
380.28000000000003,381.28000000000003,よかったかなと
382.28000000000003,383.28000000000003,思います
