start,end,text
0.0,9.0,こいつなんか、こいつのさ、フォントなんだろ、たまにさ、ちゃんとした、なんかフォントがさ、
12.0,16.0,なんか俺の、知ってるフォントじゃねえんだよな、ちょっと待ってこれ、
18.0,19.0,これなんなのこれ、
20.0,24.0,暴協の友の背中に、から、かられたる
26.0,28.0,ちゃんとなんか、あれだね、
31.0,33.0,メイリオじゃなくてなんか、
34.0,36.0,雰囲気出して送ってきてくれてんのかな、
38.0,41.0,雰囲気作りが大事だからな、続きまして、
48.0,55.0,うーん、まあ、ゲリベンで茶色いパンツ買いでみて、我思うゆえに我あり、意味わかんないだろ、
56.0,57.0,知的障害者だろ、
58.0,61.0,知的障害者からも大事にしてます、うちの放送は、
62.0,67.0,ご覧の通りのクオリティなんで、参加者はもう気軽に参加してくださいね、
68.0,70.0,あ、名前、名乗るの忘れてました、
71.0,73.0,えー、名前はおしんこちんでお願いします、
74.0,75.0,知らねえよ、
77.0,78.0,知らねえよ、
79.0,82.0,さついわくウィースキューです、ネッタイヤ、
82.0,83.0,ネッタイヤ、うーん、
85.0,87.0,働いて、放送を見ての繰り返し、
95.0,97.0,夏はダメ、2日で体が不排臭、
101.0,106.0,ちょっと意味わかんない、悟空から送られてきた、ピッコロさん、冷えたきゅうりを入れてけれ、意味わかんなくない、
107.0,109.0,ピッコロさん、冷えたきゅうりを入れてけれ、
109.0,111.0,ピッコロさん、冷えたきゅうりを入れてけれ、
112.0,115.0,俺も人気になったね、ピッコロさん、冷えたきゅうりを入れてけれ、
116.0,117.0,父が送られてきたな、父、
118.0,120.0,ピッコロさん、冷えたきゅうりを入れてけれ、
121.0,124.0,どういう気持ちで読んだんだろう、このクオ、
126.0,130.0,父も見てるんだ、相当人気者になってきてるね、地上波近いな、
134.0,136.0,地上波が近づいてきてるな、俺に、
139.9,141.3,ん
144.54,146.54,うーん
149.72,150.76,実はです
150.76,153.48,弟が育てた子供を人の物
153.48,155.28,うーんこれどういうことなんだろうな
156.32,158.32,あのー養子をとって
158.94,161.6,ちゃんと育てたよっていう人がとれるし
161.6,164.74,お前弟の奥さんに手出したんじゃねぇかっていう
164.74,167.3,そういういろんな 色んな意味を含んだ
167.3,169.3,そんな苦でしたね
176.70000000000002,178.70000000000002,うん
179.34,181.34,うーん
186.06,187.78,ちょっと待てな
187.78,189.10000000000002,あのね
189.10000000000002,191.70000000000002,玉をこすって嗅いでみるっていうのが多すぎてさ
192.54000000000002,195.02,みんなどんだけ玉の匂い嗅いでんだろう
195.02,196.02,真夏のような
196.02,198.02,股間をこすって嗅いでみるとかさ
198.02,201.02,あの金玉を手でこすって嗅いでみる系のやつが
201.02,202.02,とんでもなくらい多いんだけど
202.02,204.02,な、な、なんなのこれ
204.02,206.02,口裏合わしてんのか
209.02,211.02,口裏合わしてんのか
216.02,217.02,あと恋愛系の
217.02,218.02,もう恋愛系のやついいや
218.02,219.02,いっぱいもう
219.02,221.02,読んじゃったからだ
222.02,224.02,350
224.02,226.02,ガンガンいきます
228.02,230.02,あーあー
230.02,231.02,懐かしむ
231.02,233.02,オイリーオイル夏味噌
233.02,234.02,これはちょっと
234.02,237.02,俺の視聴者じゃなきゃ完全に分かんないね
237.02,238.02,懐かしむ
238.02,240.02,オイリーオイル夏味噌
240.02,242.02,あれこの時期だったっけ
245.02,247.02,懐かしいね確かに
247.02,248.02,未だに
248.02,249.02,いやどこかで
249.02,250.02,未だに
250.02,252.02,いやどこか幻影を追いかけてるからね
258.02,260.02,どこか幻影を
260.02,262.02,追いかけてる自分が
262.02,264.02,いるそんな作品を
264.02,266.02,思った一句でしたね
272.02,274.02,350からいくぞ
279.02,281.02,尿道によだれ垂らすと気持ちいい
283.02,284.02,五輪
284.02,285.02,あーなるほど
285.02,286.02,これ読みたいね
287.02,288.02,美しい
288.02,289.02,美しいというか
289.02,290.02,紹介したい
295.02,296.02,五輪でも
296.02,298.02,五輪狩りでも大熱狂
298.02,299.02,オリンピックと
299.02,301.02,甲子園ってことだよね
301.02,302.02,綺麗だね
302.02,304.02,五輪でも五輪狩りでも大熱狂
306.02,307.02,夏っぽい
309.02,311.02,熱心な俺の
311.02,313.02,熱心な俺のファンから
313.02,315.02,来たやつを全部紹介します
315.02,317.02,五輪よりニコ生で見えるチャンピオン
317.02,319.02,俺たちの金メダリストだ11を
319.02,321.02,11と信者エモンが過ごす夏
321.02,323.02,猫さんとうんこちゃんとで紡ぐ愛
323.02,325.02,ドラクエをやるよと言えばうんこちゃん
325.02,327.02,あの影はチンポの影か大根か
329.02,331.02,熱心な信者が
332.02,333.02,俺に
334.02,335.02,送ってくれましたね
335.02,336.02,とにかく
337.02,338.02,送ってくれましたね
338.02,340.02,とにかく俺で頭がいっぱい
344.02,346.02,俺で頭がいっぱいだっていう
351.02,352.02,なんかこいつ口調が
353.02,355.02,口調が気に入ったから読むわ
355.02,357.02,うんちしながら見るカレンダー
357.02,358.02,先月のじゃん
359.02,361.02,うんちしながら見るカレンダー
361.02,362.02,先月のじゃん
363.02,364.02,まぁあるわ
364.02,365.02,あるけどさ
365.02,366.02,まぁあるけどさ
366.02,368.02,なんかちょっと口調が
368.02,369.02,それっぽいな
377.02,378.02,うーん
378.02,379.02,なるほどなるほど
383.02,384.02,ノーブラの
384.02,386.02,アホがかがんで
386.02,387.02,俺のくじ
387.02,388.02,え?俺くのじ
388.02,389.02,あーなるほど
389.02,391.02,ノーブラのアホがかがんで
391.02,392.02,俺くのじ
393.02,394.02,ラッキースケベってやつだよな
395.02,397.02,夏ならではの
397.02,399.02,どうしても目いっちゃうからね
401.02,403.02,電車の中の女の脇とかさ
409.02,411.02,まぁ気持ちわからんでもないわ
413.02,414.02,これ紹介された人は
414.02,415.02,俺がユニクロのTシャツ
415.02,417.02,白地のTシャツに俺の顔
417.02,418.02,書いて送るからね
418.02,419.02,俺の顔書いて
419.02,420.02,1万円
420.02,422.02,10万円で買う権利を得るから
422.02,424.02,購入希望者送ってくださいね
424.02,425.02,紹介された人で
426.02,427.02,10万円です
427.02,428.02,美たいちも負けません
436.02,437.02,脇毛剃り
437.02,438.02,薬用石鹸84
438.02,439.02,これ脇毛から送られてきたね
439.02,440.02,脇毛から
442.02,444.02,ゴロちゃんと同じの送られてるから
445.02,446.02,脇毛剃り
446.02,447.02,薬用石鹸84
447.02,448.02,いいね
449.02,450.02,最高だよ
450.02,452.02,友達になりそうだ
